ablation,catalog_family,source_anchor,regime,split,seed,episodes,success,success_probability,utility,mechanism_recall,rare_mechanism_recall,coverage_false_negative,tail_mechanism_failure,unsafe_deployment_failure,redundancy_rate,selection_cost,annotation_burden,label_noise_risk,schema_mismatch_rate,provenance_risk,calibration_ece,audit_risk_score,regret_to_full
minus_mechanism_taxonomy,robomimic_task_suite,robomimic,long_horizon_gap,heldout_combined_catalog_gap,3,6,0.666667,0.620038,0.716769,0.493239,0.482516,0.024571,0.058508,0.021941,0.13041,0.191059,0.12154,0.035502,0.046323,0.044344,0.031764,0.079422,0.0
minus_mechanism_taxonomy,robomimic_task_suite,robomimic,long_horizon_gap,heldout_combined_catalog_gap,4,6,0.666667,0.612833,0.716193,0.505853,0.483564,0.028555,0.065266,0.024679,0.137879,0.191059,0.12154,0.035199,0.044951,0.039859,0.029591,0.089844,0.033677
minus_mechanism_taxonomy,robomimic_task_suite,robomimic,long_horizon_gap,heldout_combined_catalog_gap,5,6,0.5,0.613002,0.547962,0.494134,0.481986,0.034458,0.063267,0.027738,0.125883,0.191059,0.12154,0.035208,0.039478,0.039132,0.030676,0.095778,0.035633
minus_mechanism_taxonomy,robomimic_task_suite,robomimic,long_horizon_gap,heldout_combined_catalog_gap,6,6,0.5,0.608713,0.548358,0.498114,0.474569,0.025068,0.066314,0.029911,0.129879,0.191059,0.12154,0.034246,0.044921,0.044902,0.034227,0.089758,0.199196
minus_mechanism_taxonomy,robomimic_task_suite,robomimic,long_horizon_gap,heldout_combined_catalog_gap,7,6,0.666667,0.610097,0.716346,0.513458,0.477248,0.031736,0.063462,0.032917,0.124017,0.191059,0.12154,0.035595,0.045809,0.037103,0.029948,0.09579,0.029447
minus_mechanism_taxonomy,robomimic_task_suite,robomimic,long_horizon_gap,heldout_combined_catalog_gap,8,6,0.5,0.626664,0.551748,0.520181,0.481536,0.025195,0.064982,0.024884,0.130869,0.191059,0.12154,0.035777,0.051211,0.042212,0.030224,0.086373,0.197872
minus_mechanism_taxonomy,robomimic_task_suite,robomimic,long_horizon_gap,heldout_combined_catalog_gap,9,6,0.5,0.615212,0.552466,0.521731,0.476932,0.025878,0.059825,0.028145,0.13379,0.191059,0.12154,0.029252,0.042475,0.042567,0.031212,0.084819,0.197083
minus_mechanism_taxonomy,robomimic_task_suite,robomimic,embodiment_schema_gap,heldout_combined_catalog_gap,0,6,0.5,0.614633,0.547916,0.500231,0.484215,0.031035,0.067261,0.026783,0.128544,0.191059,0.122137,0.03804,0.055931,0.042488,0.03557,0.094872,0.032322
minus_mechanism_taxonomy,robomimic_task_suite,robomimic,embodiment_schema_gap,heldout_combined_catalog_gap,1,6,0.5,0.615972,0.549674,0.514855,0.479471,0.035323,0.056611,0.035665,0.127503,0.191059,0.122137,0.035934,0.051427,0.046383,0.030367,0.095614,0.198948
minus_mechanism_taxonomy,robomimic_task_suite,robomimic,embodiment_schema_gap,heldout_combined_catalog_gap,2,6,0.666667,0.616136,0.715403,0.506049,0.473912,0.032606,0.060871,0.028273,0.132096,0.191059,0.122137,0.033597,0.048791,0.044172,0.034834,0.092396,0.0
minus_mechanism_taxonomy,robomimic_task_suite,robomimic,embodiment_schema_gap,heldout_combined_catalog_gap,3,6,0.5,0.624214,0.547518,0.513292,0.475062,0.03743,0.072103,0.023995,0.129001,0.191059,0.122137,0.033943,0.058943,0.041381,0.03574,0.103505,0.0
minus_mechanism_taxonomy,robomimic_task_suite,robomimic,embodiment_schema_gap,heldout_combined_catalog_gap,4,6,0.833333,0.607542,0.879206,0.494048,0.469693,0.033343,0.060579,0.03222,0.132753,0.191059,0.122137,0.035186,0.062714,0.046261,0.032744,0.094888,0.0
minus_mechanism_taxonomy,robomimic_task_suite,robomimic,embodiment_schema_gap,heldout_combined_catalog_gap,5,6,0.666667,0.613843,0.714136,0.50778,0.467563,0.029697,0.067959,0.032526,0.126864,0.191059,0.122137,0.033508,0.058233,0.044527,0.031522,0.096929,0.200396
minus_mechanism_taxonomy,robomimic_task_suite,robomimic,embodiment_schema_gap,heldout_combined_catalog_gap,6,6,0.333333,0.599746,0.379148,0.493269,0.481684,0.035562,0.065294,0.032927,0.127804,0.191059,0.122137,0.038503,0.058264,0.045588,0.032835,0.100995,0.03545
minus_mechanism_taxonomy,robomimic_task_suite,robomimic,embodiment_schema_gap,heldout_combined_catalog_gap,7,6,0.333333,0.605886,0.386096,0.522273,0.492363,0.029198,0.057119,0.033142,0.127865,0.191059,0.122137,0.032812,0.050764,0.042827,0.033043,0.088609,0.361606
minus_mechanism_taxonomy,robomimic_task_suite,robomimic,embodiment_schema_gap,heldout_combined_catalog_gap,8,6,1.0,0.615293,1.0,0.504102,0.457723,0.025717,0.064001,0.035315,0.131326,0.191059,0.122137,0.037499,0.058299,0.043033,0.03382,0.091376,0.0
minus_mechanism_taxonomy,robomimic_task_suite,robomimic,embodiment_schema_gap,heldout_combined_catalog_gap,9,6,0.5,0.608781,0.546097,0.501842,0.471765,0.035228,0.068604,0.030561,0.128302,0.191059,0.122137,0.037326,0.055821,0.042575,0.034034,0.101962,0.036039
minus_mechanism_taxonomy,robomimic_task_suite,robomimic,provenance_label_gap,heldout_combined_catalog_gap,0,6,0.5,0.611931,0.548406,0.506144,0.483919,0.031234,0.061927,0.033758,0.125367,0.191059,0.125042,0.046012,0.051266,0.045328,0.033699,0.094558,0.030344
minus_mechanism_taxonomy,robomimic_task_suite,robomimic,provenance_label_gap,heldout_combined_catalog_gap,1,6,0.5,0.612268,0.549169,0.505885,0.488138,0.023761,0.065741,0.031007,0.131822,0.191059,0.125042,0.04939,0.047425,0.054434,0.035371,0.08857,0.362743
minus_mechanism_taxonomy,robomimic_task_suite,robomimic,provenance_label_gap,heldout_combined_catalog_gap,2,6,0.833333,0.604978,0.88248,0.519778,0.482403,0.028902,0.071179,0.029442,0.134737,0.191059,0.125042,0.042931,0.049256,0.048788,0.031103,0.097006,0.0
minus_mechanism_taxonomy,robomimic_task_suite,robomimic,provenance_label_gap,heldout_combined_catalog_gap,3,6,0.5,0.616936,0.544373,0.483024,0.475117,0.026822,0.064467,0.035667,0.132524,0.191059,0.125042,0.049676,0.056118,0.045999,0.032096,0.093006,0.203128
minus_mechanism_taxonomy,robomimic_task_suite,robomimic,provenance_label_gap,heldout_combined_catalog_gap,4,6,0.666667,0.61484,0.716008,0.516206,0.472585,0.029078,0.061776,0.027692,0.135057,0.191059,0.125042,0.046069,0.048127,0.04769,0.034263,0.089256,0.201006
minus_mechanism_taxonomy,robomimic_task_suite,robomimic,provenance_label_gap,heldout_combined_catalog_gap,5,6,0.5,0.620607,0.544599,0.490984,0.456834,0.033782,0.061057,0.034953,0.125407,0.191059,0.125042,0.045226,0.04494,0.042989,0.030613,0.097051,0.203463
minus_mechanism_taxonomy,robomimic_task_suite,robomimic,provenance_label_gap,heldout_combined_catalog_gap,6,6,0.5,0.612854,0.548756,0.496067,0.498033,0.029534,0.060681,0.033866,0.129441,0.191059,0.125042,0.044719,0.043873,0.049491,0.034147,0.091978,0.451244
minus_mechanism_taxonomy,robomimic_task_suite,robomimic,provenance_label_gap,heldout_combined_catalog_gap,7,6,0.5,0.613685,0.547114,0.500215,0.47884,0.031467,0.063218,0.031538,0.1319,0.191059,0.125042,0.04573,0.04815,0.045872,0.034479,0.09465,0.200844
minus_mechanism_taxonomy,robomimic_task_suite,robomimic,provenance_label_gap,heldout_combined_catalog_gap,8,6,0.5,0.61836,0.544581,0.491471,0.470375,0.034031,0.065877,0.033063,0.129347,0.191059,0.125042,0.046616,0.04987,0.050714,0.030392,0.099971,0.455419
minus_mechanism_taxonomy,robomimic_task_suite,robomimic,provenance_label_gap,heldout_combined_catalog_gap,9,6,0.666667,0.617729,0.71257,0.499547,0.479638,0.029044,0.066897,0.041714,0.129086,0.191059,0.125042,0.048923,0.049648,0.044874,0.03361,0.100073,0.03717
minus_mechanism_taxonomy,robomimic_task_suite,robomimic,combined_catalog_gap,heldout_combined_catalog_gap,0,6,0.333333,0.593311,0.376009,0.496501,0.491315,0.050596,0.073969,0.03683,0.129951,0.191059,0.124224,0.043471,0.052498,0.048753,0.031613,0.124488,0.37275
minus_mechanism_taxonomy,robomimic_task_suite,robomimic,combined_catalog_gap,heldout_combined_catalog_gap,1,6,0.666667,0.591362,0.709383,0.505702,0.463287,0.051216,0.069673,0.035155,0.131254,0.191059,0.124224,0.037975,0.052403,0.04335,0.035447,0.121048,0.0
minus_mechanism_taxonomy,robomimic_task_suite,robomimic,combined_catalog_gap,heldout_combined_catalog_gap,2,6,0.5,0.595877,0.543428,0.485351,0.485613,0.0479,0.061889,0.03258,0.132509,0.191059,0.124224,0.040942,0.053029,0.047207,0.035208,0.110607,0.456572
minus_mechanism_taxonomy,robomimic_task_suite,robomimic,combined_catalog_gap,heldout_combined_catalog_gap,3,6,0.666667,0.58891,0.708619,0.495575,0.472167,0.050916,0.069357,0.035164,0.131768,0.191059,0.124224,0.04286,0.051495,0.048845,0.035865,0.120515,0.0
minus_mechanism_taxonomy,robomimic_task_suite,robomimic,combined_catalog_gap,heldout_combined_catalog_gap,4,6,0.5,0.594442,0.543674,0.518181,0.479038,0.055021,0.075109,0.035114,0.132546,0.191059,0.124224,0.044862,0.048534,0.045283,0.031672,0.12891,0.200927
minus_mechanism_taxonomy,robomimic_task_suite,robomimic,combined_catalog_gap,heldout_combined_catalog_gap,5,6,0.833333,0.59045,0.876062,0.508187,0.492252,0.056194,0.075273,0.033888,0.136482,0.191059,0.124224,0.0487,0.052431,0.049623,0.035707,0.129592,0.0
minus_mechanism_taxonomy,robomimic_task_suite,robomimic,combined_catalog_gap,heldout_combined_catalog_gap,6,6,0.5,0.589938,0.542884,0.505848,0.461902,0.048444,0.071978,0.03259,0.132192,0.191059,0.124224,0.039476,0.051635,0.051419,0.033055,0.118722,0.203421
minus_mechanism_taxonomy,robomimic_task_suite,robomimic,combined_catalog_gap,heldout_combined_catalog_gap,7,6,0.333333,0.598356,0.376075,0.50149,0.490817,0.054762,0.074162,0.033004,0.13176,0.191059,0.124224,0.044959,0.052658,0.051934,0.03482,0.126886,0.036581
minus_mechanism_taxonomy,robomimic_task_suite,robomimic,combined_catalog_gap,heldout_combined_catalog_gap,8,6,0.5,0.599566,0.542508,0.493838,0.487867,0.058312,0.068433,0.031786,0.131942,0.191059,0.124224,0.035308,0.052595,0.050205,0.031149,0.125531,0.037624
minus_mechanism_taxonomy,robomimic_task_suite,robomimic,combined_catalog_gap,heldout_combined_catalog_gap,9,6,0.5,0.59254,0.54656,0.524459,0.4691,0.045055,0.070238,0.030373,0.128359,0.191059,0.124224,0.042563,0.053683,0.049696,0.031292,0.11292,0.201093
minus_mechanism_taxonomy,rh20t_human_robot_teleop,RH20T,nominal_metadata,heldout_combined_catalog_gap,0,6,1.0,0.61783,1.0,0.492775,0.490858,0.007174,0.036757,0.028219,0.133768,0.191059,0.120109,0.033051,0.045786,0.035965,0.035835,0.048851,0.0
minus_mechanism_taxonomy,rh20t_human_robot_teleop,RH20T,nominal_metadata,heldout_combined_catalog_gap,1,6,0.833333,0.609488,0.891252,0.496238,0.478827,0.0,0.03254,0.022842,0.133406,0.191059,0.120109,0.029519,0.043674,0.03904,0.029873,0.035826,0.0
minus_mechanism_taxonomy,rh20t_human_robot_teleop,RH20T,nominal_metadata,heldout_combined_catalog_gap,2,6,0.5,0.607362,0.557425,0.507503,0.476508,0.010471,0.038202,0.0194,0.128678,0.191059,0.120109,0.029314,0.040311,0.041842,0.032934,0.048822,0.196835
minus_mechanism_taxonomy,rh20t_human_robot_teleop,RH20T,nominal_metadata,heldout_combined_catalog_gap,3,6,0.666667,0.619653,0.725471,0.498429,0.480874,0.003467,0.029754,0.019869,0.128031,0.191059,0.120109,0.031627,0.039547,0.037999,0.028372,0.035717,0.028219
minus_mechanism_taxonomy,rh20t_human_robot_teleop,RH20T,nominal_metadata,heldout_combined_catalog_gap,4,6,0.666667,0.621001,0.723875,0.52072,0.467501,0.011875,0.041624,0.024326,0.129001,0.191059,0.120109,0.026341,0.04414,0.041133,0.027846,0.055255,0.0
minus_mechanism_taxonomy,rh20t_human_robot_teleop,RH20T,nominal_metadata,heldout_combined_catalog_gap,5,6,0.666667,0.61569,0.725345,0.503778,0.496915,0.004649,0.037449,0.026064,0.126509,0.191059,0.120109,0.028085,0.047539,0.040136,0.026404,0.045768,0.0
minus_mechanism_taxonomy,rh20t_human_robot_teleop,RH20T,nominal_metadata,heldout_combined_catalog_gap,6,6,0.666667,0.613911,0.723503,0.499558,0.467166,0.00173,0.0367,0.021502,0.129863,0.191059,0.120109,0.031645,0.044148,0.035924,0.031036,0.040005,0.195009
minus_mechanism_taxonomy,rh20t_human_robot_teleop,RH20T,nominal_metadata,heldout_combined_catalog_gap,7,6,0.5,0.620734,0.557163,0.495162,0.47974,0.004541,0.033173,0.024479,0.131145,0.191059,0.120109,0.025559,0.04578,0.039341,0.028694,0.04166,0.193534
minus_mechanism_taxonomy,rh20t_human_robot_teleop,RH20T,nominal_metadata,heldout_combined_catalog_gap,8,6,0.666667,0.608175,0.723354,0.493084,0.467386,0.0,0.036941,0.021408,0.127761,0.191059,0.120109,0.028786,0.041734,0.040067,0.026513,0.03841,0.028616
minus_mechanism_taxonomy,rh20t_human_robot_teleop,RH20T,nominal_metadata,heldout_combined_catalog_gap,9,6,0.666667,0.614399,0.721054,0.494237,0.468717,0.010871,0.038438,0.023977,0.134184,0.191059,0.120109,0.028669,0.042883,0.035404,0.030101,0.051688,0.032839
minus_mechanism_taxonomy,rh20t_human_robot_teleop,RH20T,contact_transition_gap,heldout_combined_catalog_gap,0,6,0.666667,0.555362,0.711693,0.498767,0.478074,0.059169,0.056621,0.025629,0.132059,0.191059,0.120915,0.03384,0.046766,0.037798,0.033524,0.11445,0.0
minus_mechanism_taxonomy,rh20t_human_robot_teleop,RH20T,contact_transition_gap,heldout_combined_catalog_gap,1,6,0.833333,0.569494,0.878237,0.50394,0.47802,0.055526,0.063435,0.028862,0.12998,0.191059,0.120915,0.035322,0.048651,0.043061,0.033407,0.117533,0.0
minus_mechanism_taxonomy,rh20t_human_robot_teleop,RH20T,contact_transition_gap,heldout_combined_catalog_gap,2,6,0.333333,0.566522,0.377673,0.512855,0.467545,0.056054,0.070146,0.028938,0.129613,0.191059,0.120915,0.032665,0.049621,0.040044,0.033876,0.123133,0.203341
minus_mechanism_taxonomy,rh20t_human_robot_teleop,RH20T,contact_transition_gap,heldout_combined_catalog_gap,3,6,0.833333,0.56343,0.876814,0.482795,0.487201,0.054792,0.062173,0.031024,0.126467,0.191059,0.120915,0.032049,0.048326,0.034198,0.033248,0.116934,0.0
minus_mechanism_taxonomy,rh20t_human_robot_teleop,RH20T,contact_transition_gap,heldout_combined_catalog_gap,4,6,0.5,0.566641,0.545886,0.505986,0.481357,0.057096,0.065243,0.025817,0.128878,0.191059,0.120915,0.025946,0.045315,0.038403,0.033533,0.118937,0.202974
minus_mechanism_taxonomy,rh20t_human_robot_teleop,RH20T,contact_transition_gap,heldout_combined_catalog_gap,5,6,0.666667,0.569184,0.709927,0.502365,0.472848,0.057674,0.067982,0.030647,0.131932,0.191059,0.120915,0.032495,0.048701,0.035967,0.031154,0.123984,0.0
minus_mechanism_taxonomy,rh20t_human_robot_teleop,RH20T,contact_transition_gap,heldout_combined_catalog_gap,6,6,0.5,0.571868,0.546594,0.505295,0.483005,0.053892,0.06114,0.028673,0.129948,0.191059,0.120915,0.028308,0.043694,0.040986,0.030629,0.114083,0.370678
minus_mechanism_taxonomy,rh20t_human_robot_teleop,RH20T,contact_transition_gap,heldout_combined_catalog_gap,7,6,0.666667,0.555895,0.711474,0.505313,0.478618,0.060398,0.066064,0.026431,0.12992,0.191059,0.120915,0.03026,0.040972,0.04149,0.036021,0.123162,0.037183
minus_mechanism_taxonomy,rh20t_human_robot_teleop,RH20T,contact_transition_gap,heldout_combined_catalog_gap,8,6,0.833333,0.572502,0.878121,0.508962,0.476362,0.057695,0.064396,0.030079,0.132168,0.191059,0.120915,0.036724,0.044133,0.039704,0.033826,0.121032,0.0
minus_mechanism_taxonomy,rh20t_human_robot_teleop,RH20T,contact_transition_gap,heldout_combined_catalog_gap,9,6,0.666667,0.567412,0.710987,0.512918,0.464342,0.047932,0.07285,0.032316,0.131158,0.191059,0.120915,0.037701,0.049634,0.042681,0.033643,0.118728,0.289013
minus_mechanism_taxonomy,rh20t_human_robot_teleop,RH20T,force_tactile_gap,heldout_combined_catalog_gap,0,6,0.666667,0.575461,0.709087,0.488653,0.478374,0.050194,0.066924,0.040985,0.132572,0.191059,0.121301,0.02874,0.050072,0.040296,0.036787,0.120879,0.0
minus_mechanism_taxonomy,rh20t_human_robot_teleop,RH20T,force_tactile_gap,heldout_combined_catalog_gap,1,6,0.666667,0.587772,0.715193,0.52139,0.487805,0.04627,0.068657,0.027361,0.131048,0.191059,0.121301,0.033777,0.048807,0.040369,0.03112,0.111443,0.0
minus_mechanism_taxonomy,rh20t_human_robot_teleop,RH20T,force_tactile_gap,heldout_combined_catalog_gap,2,6,0.333333,0.589707,0.37512,0.495102,0.460348,0.048841,0.073849,0.031315,0.135438,0.191059,0.121301,0.034987,0.045148,0.045357,0.034577,0.119885,0.202135
minus_mechanism_taxonomy,rh20t_human_robot_teleop,RH20T,force_tactile_gap,heldout_combined_catalog_gap,3,6,0.5,0.563133,0.545085,0.504365,0.48157,0.051006,0.071923,0.03107,0.127279,0.191059,0.121301,0.027513,0.048052,0.037232,0.0342,0.120484,0.201436
minus_mechanism_taxonomy,rh20t_human_robot_teleop,RH20T,force_tactile_gap,heldout_combined_catalog_gap,4,6,0.833333,0.575353,0.880186,0.507746,0.475927,0.046723,0.064096,0.026613,0.131359,0.191059,0.121301,0.02799,0.052444,0.043049,0.036214,0.108102,0.0
minus_mechanism_taxonomy,rh20t_human_robot_teleop,RH20T,force_tactile_gap,heldout_combined_catalog_gap,5,6,0.666667,0.575678,0.710521,0.498396,0.466021,0.046245,0.072944,0.025632,0.123779,0.191059,0.121301,0.039595,0.049694,0.035497,0.030471,0.113769,0.206117
minus_mechanism_taxonomy,rh20t_human_robot_teleop,RH20T,force_tactile_gap,heldout_combined_catalog_gap,6,6,1.0,0.58307,1.0,0.501119,0.466673,0.050182,0.071479,0.034147,0.131128,0.191059,0.121301,0.032497,0.050779,0.042595,0.034391,0.120864,0.0
minus_mechanism_taxonomy,rh20t_human_robot_teleop,RH20T,force_tactile_gap,heldout_combined_catalog_gap,7,6,0.833333,0.566971,0.883335,0.529277,0.492341,0.047835,0.06467,0.0291,0.126945,0.191059,0.121301,0.037896,0.047259,0.041253,0.031704,0.110887,0.116665
minus_mechanism_taxonomy,rh20t_human_robot_teleop,RH20T,force_tactile_gap,heldout_combined_catalog_gap,8,6,0.5,0.580428,0.545234,0.49981,0.464454,0.04907,0.065183,0.023079,0.128293,0.191059,0.121301,0.026674,0.050534,0.03937,0.034585,0.109497,0.203964
minus_mechanism_taxonomy,rh20t_human_robot_teleop,RH20T,force_tactile_gap,heldout_combined_catalog_gap,9,6,0.666667,0.563884,0.710067,0.488847,0.468008,0.046767,0.069276,0.027439,0.128704,0.191059,0.121301,0.030471,0.048172,0.044745,0.02935,0.112443,0.0
minus_mechanism_taxonomy,rh20t_human_robot_teleop,RH20T,recovery_gap,heldout_combined_catalog_gap,0,6,0.0,0.576585,0.046221,0.5079,0.475217,0.048875,0.063664,0.02814,0.128229,0.191059,0.121556,0.036443,0.0493,0.044425,0.033226,0.110693,0.200868
minus_mechanism_taxonomy,rh20t_human_robot_teleop,RH20T,recovery_gap,heldout_combined_catalog_gap,1,6,0.5,0.56905,0.545558,0.486133,0.496574,0.048035,0.062797,0.030309,0.127592,0.191059,0.121556,0.02836,0.051076,0.037663,0.028742,0.110287,0.365701
minus_mechanism_taxonomy,rh20t_human_robot_teleop,RH20T,recovery_gap,heldout_combined_catalog_gap,2,6,0.333333,0.578891,0.381835,0.513065,0.481254,0.046176,0.0628,0.023313,0.127829,0.191059,0.121556,0.033867,0.047378,0.042045,0.035034,0.104933,0.366605
minus_mechanism_taxonomy,rh20t_human_robot_teleop,RH20T,recovery_gap,heldout_combined_catalog_gap,3,6,0.833333,0.562697,0.876387,0.491104,0.467744,0.04938,0.069171,0.026569,0.127529,0.191059,0.121556,0.03515,0.050247,0.041906,0.034433,0.114542,0.0
minus_mechanism_taxonomy,rh20t_human_robot_teleop,RH20T,recovery_gap,heldout_combined_catalog_gap,4,6,0.166667,0.577106,0.210699,0.49123,0.489802,0.055298,0.065712,0.030155,0.131397,0.191059,0.121556,0.029565,0.047791,0.039752,0.033026,0.119659,0.368886
minus_mechanism_taxonomy,rh20t_human_robot_teleop,RH20T,recovery_gap,heldout_combined_catalog_gap,5,6,0.166667,0.577795,0.213158,0.507262,0.476732,0.048907,0.06359,0.027051,0.130602,0.191059,0.121556,0.031908,0.048975,0.032963,0.035307,0.110125,0.700188
minus_mechanism_taxonomy,rh20t_human_robot_teleop,RH20T,recovery_gap,heldout_combined_catalog_gap,6,6,0.5,0.57335,0.545638,0.514101,0.488091,0.051275,0.073746,0.032254,0.131823,0.191059,0.121556,0.032528,0.05108,0.039761,0.030739,0.122712,0.0
minus_mechanism_taxonomy,rh20t_human_robot_teleop,RH20T,recovery_gap,heldout_combined_catalog_gap,7,6,0.5,0.572788,0.544486,0.49967,0.487141,0.053243,0.067728,0.031703,0.127839,0.191059,0.121556,0.034979,0.051781,0.038921,0.036264,0.11989,0.372643
minus_mechanism_taxonomy,rh20t_human_robot_teleop,RH20T,recovery_gap,heldout_combined_catalog_gap,8,6,0.333333,0.566346,0.379287,0.506454,0.482738,0.049112,0.068882,0.02879,0.128574,0.191059,0.121556,0.035162,0.045374,0.039996,0.03202,0.115169,0.364514
minus_mechanism_taxonomy,rh20t_human_robot_teleop,RH20T,recovery_gap,heldout_combined_catalog_gap,9,6,0.5,0.567601,0.544692,0.504797,0.485112,0.052279,0.074134,0.026913,0.132646,0.191059,0.121556,0.032871,0.047441,0.04235,0.029078,0.121336,0.204364
minus_mechanism_taxonomy,rh20t_human_robot_teleop,RH20T,deformable_gap,heldout_combined_catalog_gap,0,6,0.666667,0.548516,0.711178,0.50356,0.505832,0.060844,0.071027,0.032449,0.12738,0.191059,0.121852,0.036194,0.051286,0.040374,0.038207,0.130338,0.0
minus_mechanism_taxonomy,rh20t_human_robot_teleop,RH20T,deformable_gap,heldout_combined_catalog_gap,1,6,0.666667,0.555064,0.707649,0.491029,0.492701,0.063187,0.072777,0.034267,0.132471,0.191059,0.121852,0.035286,0.053648,0.043321,0.032154,0.134903,0.0
minus_mechanism_taxonomy,rh20t_human_robot_teleop,RH20T,deformable_gap,heldout_combined_catalog_gap,2,6,0.5,0.562932,0.541841,0.505065,0.45154,0.056885,0.0673,0.037464,0.127886,0.191059,0.121852,0.031791,0.049375,0.042001,0.032112,0.126092,0.373553
